vehicle_id,vehicle_type,make_id,model_year,color,date_stolen,location_id,age
3517,Saloon,548,2003,Red,2022-01-05,106,19
3518,Hatchback,576,2010,Silver,2022-04-02,103,12
3519,Mobile Home - Light,531,1985,White,2022-01-08,115,37
3520,Saloon,550,1985,Red,2022-02-27,114,37
3521,Saloon,512,2008,Silver,2022-03-24,104,14
3522,Stationwagon,548,2013,Red,2022-03-06,101,9
3523,Stationwagon,619,1998,Silver,2022-01-09,101,24
3524,Stationwagon,580,2014,Grey,2021-11-26,109,7
3525,Hatchback,576,2008,Black,2022-03-05,102,14
3526,Hatchback,587,2006,Grey,2022-03-31,102,16
3527,Utility,540,2004,White,2022-04-04,104,18
3528,Saloon,512,2009,Grey,2021-12-02,102,12
3529,Hatchback,512,2012,Red,2022-02-08,102,10
3530,Other Truck,580,2002,White,2021-12-17,102,19
3531,Utility,540,2004,Green,2022-03-20,104,18
3532,Hatchback,592,2021,White,2022-04-05,102,1
3533,Utility,619,2005,White,2021-12-15,102,16
3534,Saloon,587,2007,Silver,2022-03-05,102,15
3535,Light Van,619,2010,White,2021-11-22,102,11
3536,Stationwagon,610,2008,Blue,2022-03-24,101,14
3537,Stationwagon,550,2006,Silver,2022-04-02,104,16
3538,Stationwagon,587,2006,White,2022-01-22,102,16
3539,Hatchback,633,2010,Red,2022-02-20,102,12
3540,Saloon,576,2003,White,2022-02-02,106,19
3541,Hatchback,611,2012,Grey,2022-03-20,105,10
3542,Utility,540,2019,Black,2022-01-26,102,3
3543,Sports Car,576,2006,Blue,2022-01-07,101,16
3544,Hatchback,576,2005,Blue,2022-01-07,101,17
3545,Saloon,512,2006,Silver,2022-02-26,102,16
3546,Saloon,587,2006,White,2022-01-13,103,16
3547,Hatchback,619,2008,Silver,2022-01-27,102,14
3548,Hatchback,576,2006,Purple,2021-12-14,101,15
3549,Hatchback,540,1995,Blue,2022-01-24,104,27
3550,Saloon,587,1996,Black,2022-03-02,108,26
3551,Saloon,610,2002,Blue,2022-01-02,114,20
3552,Hatchback,611,2007,White,2022-04-05,102,15
3553,Utility,587,2012,White,2022-04-04,102,10
3554,Other Truck,619,1985,White,2022-03-30,111,37
3555,Utility,619,2001,Silver,2022-02-28,104,21
3556,Saloon,587,2012,Silver,2022-02-28,102,10
3557,Saloon,587,1998,White,2021-10-16,102,23
3558,Hatchback,619,2014,Blue,2022-01-21,102,8
3559,Hatchback,587,2010,Silver,2022-02-11,102,12
3560,Saloon,550,2006,Red,2021-12-17,102,15
3561,Hatchback,548,2016,Red,2022-04-03,105,6
3562,Hatchback,619,2007,Grey,2022-02-03,102,15
3563,Hatchback,587,2008,Brown,2022-04-05,102,14
3564,Hatchback,531,1998,Silver,2022-01-31,109,24
3565,Saloon,540,2002,Green,2022-01-06,109,20
3566,Stationwagon,548,2006,Black,2022-01-14,108,16
3567,Stationwagon,580,2007,Black,2022-03-19,102,15
3568,Saloon,512,2009,Blue,2022-04-05,102,13
3569,Light Van,580,1986,Red,2021-11-23,114,35
3570,Hatchback,540,2018,Black,2022-02-18,102,4
3571,Flat Deck Truck,576,2014,White,2021-11-24,102,7
3572,Light Van,619,2014,White,2022-01-04,102,8
3573,Hatchback,587,2005,Silver,2021-12-16,102,16
3574,Other Truck,576,1997,Black,2022-04-04,114,25
3575,Hatchback,576,2007,Blue,2022-02-27,114,15
3576,Saloon,587,2008,Grey,2022-02-12,102,14
3577,Stationwagon,540,2004,Black,2022-01-09,102,18
3578,Hatchback,610,1995,Silver,2021-11-30,109,26
3579,Hatchback,619,2014,White,2022-03-24,101,8
3580,Utility,619,2012,Black,2021-11-15,101,9
3581,Saloon,619,2019,Silver,2021-12-26,102,2
3582,Saloon,548,2005,Red,2022-02-21,114,17
3583,Other Truck,619,1997,White,2022-03-28,101,25
3584,Stationwagon,610,2004,Blue,2021-11-06,102,17
3585,Stationwagon,576,2014,Grey,2022-01-01,102,8
3586,Hatchback,619,2014,Blue,2022-04-05,102,8
3587,Utility,576,2003,White,2022-02-05,103,19
3588,Hatchback,576,2007,White,2022-03-28,102,15
3589,Saloon,587,2006,Silver,2021-10-17,114,15
3590,Light Van,580,2010,Red,2022-02-23,103,12
3591,Sports Car,619,1996,Black,2022-02-01,102,26
3592,Other Truck,619,1996,Green,2021-12-28,101,25
3593,Utility,619,2002,White,2021-11-17,104,19
3594,Saloon,619,2005,White,2022-03-16,102,17
3595,Light Van,580,1997,Blue,2022-04-04,109,25
3596,Hatchback,619,2010,Purple,2022-03-10,102,12
3597,Hatchback,619,2012,Blue,2021-11-20,102,9
3598,Utility,540,2015,White,2022-03-25,102,7
3599,Hatchback,619,2006,Silver,2022-02-24,102,16
3600,Utility,580,1992,White,2021-11-28,102,29
3601,Stationwagon,587,2006,Silver,2021-12-14,102,15
3602,Saloon,619,2005,Blue,2022-03-15,103,17
3603,Hatchback,576,2008,Blue,2022-04-03,102,14
3604,Hatchback,619,2014,White,2022-04-02,102,8
3605,Light Bus,619,2019,White,2021-10-08,102,2
3606,Saloon,587,2008,Silver,2021-11-06,102,13
3607,Stationwagon,576,2008,Grey,2022-03-30,107,14
3608,Stationwagon,619,2004,White,2022-02-03,102,18
3609,Light Van,619,2012,White,2021-10-18,102,9
3610,Hatchback,610,2015,Silver,2022-04-05,102,7
3611,Mobile Home - Light,540,1986,White,2021-11-12,105,35
3612,Light Van,619,2008,Blue,2022-02-09,109,14
3613,Utility,540,2002,White,2022-01-09,115,20
3614,Saloon,548,2001,White,2021-11-01,103,20
3615,Stationwagon,619,2007,Blue,2022-04-05,104,15
3616,Saloon,587,2008,Silver,2022-04-03,102,14
3617,Hatchback,576,2010,Red,2022-03-28,102,12
3618,Hatchback,619,2019,White,2022-03-22,109,3
3619,Utility,540,1986,White,2022-03-25,109,36
3620,Hatchback,619,2014,Silver,2022-02-09,104,8
3621,Saloon,619,2010,White,2022-02-21,114,12
3622,Saloon,576,2006,Silver,2021-11-11,103,15
3623,Hatchback,619,2014,White,2022-04-04,102,8
3624,Hatchback,576,2012,Blue,2022-03-18,116,10
3625,Saloon,587,1996,Black,2022-03-03,114,26
3626,Utility,587,2008,Silver,2022-01-28,102,14
3627,Hatchback,587,2004,Blue,2021-10-10,102,17
3628,Saloon,576,1997,Green,2022-02-22,114,25
3629,Hatchback,633,2010,Black,2022-03-18,101,12
3630,Utility,576,2006,White,2021-11-14,102,15
3631,Stationwagon,619,2020,Blue,2021-10-15,102,1
3632,Hatchback,576,2010,Silver,2021-12-18,107,11
3633,Hatchback,576,2006,Blue,2021-12-06,109,15
3634,Stationwagon,576,2006,White,2022-03-30,102,16
3635,Hatchback,619,2015,Silver,2022-03-13,103,7
3636,Hatchback,619,2014,Silver,2022-04-03,102,8
3637,Stationwagon,619,2006,Silver,2022-02-06,103,16
3638,Saloon,577,2005,White,2022-03-13,102,17
3639,Hatchback,619,2015,Silver,2022-04-03,102,7
3640,Utility,576,2003,Silver,2022-01-24,107,19
3641,Stationwagon,555,2009,Black,2022-02-06,114,13
3642,Stationwagon,587,1996,White,2021-10-29,114,25
3643,Hatchback,587,2006,Blue,2022-02-10,114,16
3644,Light Bus,540,2020,White,2022-02-08,102,2
3645,Stationwagon,587,1997,Silver,2021-10-27,102,24
3646,Saloon,610,1999,Black,2021-12-05,115,22
3647,Saloon,576,1991,White,2022-01-11,115,31
3648,Hatchback,619,2014,Silver,2022-04-02,102,8
3649,Mobile Home - Light,619,1986,White,2021-12-15,105,35
3650,Stationwagon,576,1999,Black,2022-02-02,108,23
3651,Stationwagon,619,1997,White,2021-12-26,114,24
3652,Stationwagon,555,2012,Grey,2022-02-20,102,10
3653,Hatchback,576,2009,White,2022-03-27,104,13
3654,Saloon,610,2008,Blue,2022-03-30,102,14
3655,Stationwagon,556,1996,Gold,2022-03-18,115,26
3656,Stationwagon,619,2000,White,2022-02-19,102,22
3657,Light Van,587,2014,Silver,2022-02-10,102,8
3658,Hatchback,576,2013,Grey,2022-04-04,102,9
3659,Saloon,577,2014,White,2022-04-01,102,8
3660,Saloon,512,2007,Blue,2022-03-15,102,15
3661,Saloon,634,2009,Black,2022-03-08,101,13
3662,Hatchback,619,1990,Gold,2022-03-17,115,32
3663,Saloon,512,2010,Grey,2022-04-04,102,12
3664,Stationwagon,587,2006,Black,2022-01-13,104,16
3665,Stationwagon,619,1994,Red,2022-04-01,106,28
3666,Hatchback,576,2008,Blue,2022-03-28,102,14
3667,Hatchback,550,2007,Silver,2022-01-06,114,15
3669,Hatchback,611,2009,Grey,2022-03-29,102,13
3670,Convertible,592,2002,Red,2022-04-03,102,20
3671,Utility,587,2007,Blue,2021-12-04,102,14
3672,Saloon,619,2010,White,2021-10-22,102,11
3673,Saloon,587,2004,Gold,2022-03-09,103,18
3674,Hatchback,576,2009,Black,2021-11-20,103,12
3675,Utility,548,2005,Black,2021-11-26,102,16
3676,Saloon,507,2009,Blue,2022-04-05,102,13
3677,Utility,576,1986,Red,2022-02-27,109,36
3678,Utility,587,2007,White,2022-01-04,104,15
3679,Stationwagon,576,2003,Blue,2022-02-26,103,19
3680,Hatchback,619,2014,White,2022-01-14,102,8
3681,Stationwagon,550,2006,Grey,2022-03-31,114,16
3682,Stationwagon,550,2009,Black,2022-03-29,102,13
3683,Stationwagon,550,2011,Black,2022-04-05,115,11
3684,Light Van,619,2006,White,2021-11-18,102,15
3685,Saloon,619,1999,Silver,2022-03-11,114,23
3686,Saloon,587,2007,Black,2022-01-20,102,15
3687,Saloon,576,1999,Silver,2022-01-24,104,23
3688,Stationwagon,580,2010,Silver,2021-11-19,102,11
3689,Saloon,570,2006,Silver,2022-02-05,104,16
3690,Stationwagon,573,2020,Purple,2022-02-13,102,2
3691,Stationwagon,587,2008,Black,2021-11-26,103,13
3692,Hatchback,550,2008,Blue,2022-02-18,108,14
3693,Stationwagon,610,2006,White,2022-04-05,102,16
3694,Stationwagon,587,2012,White,2022-03-27,101,10
3695,Convertible,576,2001,Black,2022-03-30,104,21
3696,Saloon,570,1997,Red,2022-04-02,108,25
3697,Hatchback,619,2014,White,2021-11-28,109,7
3698,Utility,619,2020,Grey,2021-10-24,105,1
3699,Sports Car,512,2008,Black,2022-02-27,114,14
3700,Hatchback,550,2013,White,2021-12-13,107,8
3701,Hatchback,512,2007,Black,2022-02-04,114,15
3702,Utility,540,1984,Blue,2022-03-05,114,38
3703,Saloon,550,2008,Black,2022-01-14,102,14
3704,Utility,619,2020,White,2022-02-08,108,2
3705,Utility,580,2002,Green,2022-03-28,106,20
3706,Stationwagon,580,2001,Silver,2021-10-07,114,20
3707,Light Van,580,2013,White,2022-02-06,102,9
3708,Utility,540,2004,Grey,2022-03-15,103,18
3709,Saloon,512,1986,Green,2022-02-28,103,36
3710,Utility,576,2001,White,2022-01-05,104,21
3711,Utility,540,2004,White,2022-03-21,103,18
3712,Hatchback,576,2008,Silver,2022-03-10,109,14
3713,Hatchback,619,2014,Silver,2022-03-25,102,8
3714,Hatchback,550,2009,Blue,2022-04-06,102,13
3715,Stationwagon,587,2005,Grey,2022-01-23,109,17
3716,Stationwagon,568,2020,Silver,2022-02-12,102,2
3717,Saloon,587,2002,Red,2022-03-31,102,20
3718,Saloon,610,2010,Black,2021-12-12,101,11
3719,Stationwagon,619,2015,Silver,2022-03-24,103,7
3720,Stationwagon,619,1991,Grey,2021-10-25,109,30
3721,Trailer,623,2005,Silver,2022-03-04,101,17
3722,Trailer - Heavy,597,2009,White,2022-03-10,108,13
3723,Trailer,514,2009,Silver,2022-02-24,102,13
3724,Trailer,562,2009,Silver,2022-02-01,102,13
3725,Boat Trailer,623,2009,Grey,2022-04-01,109,13
3726,Trailer,623,2009,Silver,2022-03-22,103,13
3727,Trailer,623,2008,Silver,2022-02-10,114,14
3728,Trailer - Heavy,538,2009,Silver,2022-01-10,114,13
3729,Caravan,623,1994,Yellow,2022-02-12,102,28
3730,Boat Trailer,623,1999,Silver,2021-11-14,103,22
3731,Trailer,623,2008,Silver,2022-01-29,114,14
3732,Trailer,623,2008,Silver,2021-11-27,102,13
3733,Trailer,514,2009,Green,2022-03-14,115,13
3734,Stationwagon,580,2020,Black,2022-04-05,107,2
3735,Saloon,610,2011,Silver,2022-02-14,102,11
3736,Utility,548,2003,Black,2022-02-20,103,19
3737,Stationwagon,577,2011,Silver,2022-03-11,102,11
3738,Hatchback,576,2006,Blue,2022-03-23,102,16
3739,Saloon,576,2013,Blue,2022-03-25,102,9
3740,Saloon,512,2009,Silver,2022-02-12,102,13
3741,Saloon,550,1998,Purple,2022-03-10,105,24
3742,Hatchback,619,2014,Blue,2022-04-01,102,8
3743,Light Van,619,1997,Silver,2022-03-23,102,25
3744,Utility,540,2004,White,2022-03-11,104,18
3745,Hatchback,610,1996,Silver,2021-11-05,115,25
3746,Hatchback,550,1987,Green,2022-01-25,103,35
3747,Stationwagon,605,2020,Silver,2022-03-13,102,2
3748,Hatchback,512,2007,Silver,2022-01-08,104,15
3749,Stationwagon,619,2014,Blue,2022-02-18,108,8
3750,Hatchback,512,2006,Blue,2022-02-25,102,16
3751,Hatchback,611,2007,Black,2021-11-20,104,14
3752,Light Van,619,1993,Brown,2021-12-31,102,28
3753,Hatchback,619,2014,Silver,2022-03-31,102,8
3754,Hatchback,619,2015,White,2022-03-23,102,7
3755,Saloon,512,2007,Grey,2021-11-28,109,14
3756,Stationwagon,610,2005,White,2021-11-02,107,16
3757,Utility,540,2020,Grey,2021-11-21,104,1
3758,Saloon,587,2005,Blue,2021-11-19,102,16
3759,Hatchback,619,2005,White,2022-03-24,102,17
3760,Stationwagon,576,2011,Silver,2022-01-11,109,11
3761,Utility,540,1998,White,2022-02-07,114,24
3762,Stationwagon,548,2012,Silver,2022-01-31,102,10
3763,Sports Car,579,2002,Blue,2022-03-25,102,20
3764,Utility,587,2008,White,2021-10-21,105,13
3765,Hatchback,587,2008,Brown,2021-11-11,102,13
3766,Stationwagon,587,2012,Grey,2022-03-20,102,10
3767,Hatchback,619,2014,White,2022-04-01,102,8
3768,Hatchback,611,2012,Black,2022-02-22,102,10
3769,Stationwagon,577,2004,Black,2021-11-22,101,17
3770,Hatchback,611,2009,Grey,2022-01-18,101,13
3771,Stationwagon,619,2020,Grey,2022-03-25,102,2
3772,Hatchback,619,2015,Black,2022-02-28,102,7
3773,Hatchback,540,2008,Black,2022-03-08,102,14
3774,Hatchback,576,2004,Blue,2022-01-16,102,18
3775,Stationwagon,580,2009,Black,2022-04-01,102,13
3776,Stationwagon,540,2010,Silver,2021-12-12,102,11
3777,Utility,619,1999,White,2022-01-17,104,23
3778,Sports Car,619,1994,White,2021-10-17,102,27
3779,Saloon,512,2011,Blue,2022-02-28,102,11
3780,Saloon,512,2018,Blue,2021-10-31,102,3
3781,Saloon,548,2006,Silver,2022-02-15,114,16
3782,Hatchback,619,2015,White,2021-11-14,114,6
3783,Saloon,619,2006,Black,2022-02-14,102,16
3784,Hatchback,587,2015,Grey,2022-02-02,114,7
3785,Hatchback,619,2015,White,2022-02-04,102,7
3786,Saloon,512,2006,Black,2022-04-01,102,16
3787,Saloon,550,2011,Grey,2021-11-09,102,10
3788,Hatchback,619,2015,Silver,2022-02-26,102,7
3789,Sports Car,512,2017,Black,2022-01-31,114,5
3790,Saloon,619,2006,White,2021-10-27,102,15
3791,Stationwagon,580,2020,Red,2022-03-31,102,2
3792,Sports Car,507,2008,Grey,2021-11-08,104,13
3793,Hatchback,619,2015,White,2022-03-06,102,7
3794,Saloon,548,2013,White,2022-01-18,104,9
3795,Saloon,587,1998,Silver,2021-10-14,103,23
3796,Hatchback,611,2011,Silver,2022-03-26,102,11
3797,Hatchback,611,2016,Black,2022-01-28,105,6
3798,Sports Car,577,2009,Red,2022-03-09,102,13
3799,Hatchback,611,2014,Red,2021-11-04,101,7
3800,Hatchback,619,2016,Silver,2022-03-08,102,6
3801,Saloon,587,1996,Yellow,2022-01-31,102,26
3802,Stationwagon,611,1994,Red,2022-04-05,101,28
3803,Stationwagon,587,2009,Red,2022-03-02,102,13
3804,Saloon,587,2004,Black,2022-03-25,102,18
3805,Hatchback,610,2013,White,2022-04-03,102,9
3806,Utility,540,2021,Blue,2022-02-26,104,1
3807,Utility,587,2021,Grey,2022-03-21,114,1
3808,Hatchback,633,2012,White,2022-01-09,102,10
3809,Saloon,557,2009,Silver,2022-01-09,102,13
3810,Saloon,587,2007,Grey,2021-12-31,103,14
3811,Utility,576,2006,White,2021-12-06,116,15
3812,Stationwagon,619,2012,Brown,2021-12-28,114,9
3813,Saloon,548,2003,Black,2021-10-16,114,18
3814,Saloon,548,2008,Grey,2021-11-25,105,13
3815,Light Van,587,2008,White,2021-12-23,102,13
3816,Utility,619,2002,White,2022-02-23,114,20
3817,Other Truck,580,1987,Yellow,2022-04-03,114,35
3818,Other Truck,543,2021,White,2022-03-19,102,1
3819,Saloon,619,2006,White,2021-11-28,101,15
3820,Saloon,619,2006,White,2021-12-16,101,15
3821,Saloon,512,2006,White,2021-10-08,104,15
3822,Hatchback,619,2015,White,2022-04-02,102,7
3823,Hatchback,611,2005,Grey,2021-10-28,109,16
3824,Saloon,512,2009,White,2021-11-25,109,12
3825,Hatchback,633,2017,Silver,2021-12-22,102,4
3826,Saloon,580,1998,Green,2022-03-30,109,24
3827,Saloon,610,2006,Blue,2022-01-20,114,16
3828,Stationwagon,580,2006,Black,2022-02-01,114,16
3829,Saloon,619,2006,White,2021-12-03,102,15
3830,Saloon,619,1999,Silver,2022-02-12,102,23
3831,Stationwagon,604,2021,Black,2022-03-25,102,1
3832,Saloon,507,2010,Black,2021-10-23,103,11
3833,Saloon,512,2012,Brown,2022-03-20,102,10
3834,Hatchback,619,2016,White,2021-12-02,102,5
3835,Hatchback,580,2005,Blue,2022-03-18,102,17
3836,Hatchback,587,2005,Silver,2022-03-06,103,17
3837,Other Truck,619,2013,Blue,2021-12-19,102,8
3838,Hatchback,619,2008,Silver,2022-03-15,102,14
3839,Utility,576,2007,White,2022-01-04,104,15
3840,Hatchback,587,2006,White,2021-12-25,102,15
3841,Stationwagon,512,2018,White,2022-01-22,102,4
3842,Stationwagon,550,2004,Silver,2021-10-27,114,17
3843,Saloon,512,2007,White,2022-02-21,102,15
3844,Light Van,580,2002,White,2021-12-31,114,19
3845,Light Van,580,2002,White,2022-02-01,114,20
3846,Saloon,517,2008,Silver,2022-03-26,102,14
3847,Stationwagon,550,2001,Grey,2021-12-19,109,20
3848,Saloon,610,2016,Silver,2022-04-01,115,6
3849,Saloon,512,2010,Silver,2022-01-25,109,12
3850,Saloon,548,2001,Blue,2022-02-08,103,21
3851,Hatchback,507,2004,Silver,2021-12-31,102,17
3852,Hatchback,619,2015,Black,2022-03-13,102,7
3853,Stationwagon,576,2012,Red,2022-03-25,102,10
3854,Saloon,512,2008,Silver,2022-02-24,102,14
3855,Hatchback,619,2015,Silver,2022-03-31,102,7
3856,Saloon,619,2008,Black,2021-11-15,102,13
3857,Hatchback,576,2008,Blue,2022-01-02,114,14
3858,Saloon,610,2007,Blue,2021-11-25,102,14
3859,Hatchback,512,2010,Blue,2022-03-25,102,12
3860,Stationwagon,507,2010,Silver,2022-03-13,107,12
3861,Stationwagon,610,2001,Brown,2022-03-01,114,21
3862,Hatchback,619,2004,Blue,2022-02-27,102,18
3863,Saloon,610,2001,Red,2022-02-26,107,21
3864,Saloon,550,2008,Black,2022-03-18,102,14
3865,Hatchback,619,2016,White,2022-04-05,102,6
3866,Stationwagon,540,2006,Grey,2021-11-13,104,15
3867,Stationwagon,580,2021,Silver,2022-03-12,102,1
3868,Saloon,576,2007,White,2022-03-26,102,15
3869,Stationwagon,559,2015,White,2022-01-12,102,7
3870,Stationwagon,540,2014,Black,2021-11-04,102,7
3871,Hatchback,522,2005,Black,2022-03-23,102,17
3872,Hatchback,619,2014,White,2022-02-03,103,8
3873,Saloon,580,2004,Blue,2021-11-19,103,17
3874,Stationwagon,556,1996,Green,2021-10-07,104,25
3875,Hatchback,512,2012,Black,2021-11-01,109,9
3876,Hatchback,619,2016,White,2022-04-04,102,6
3877,Utility,587,2006,White,2021-12-17,104,15
3878,Saloon,548,2004,Blue,2021-12-25,101,17
3879,Stationwagon,507,2010,Black,2021-12-28,114,11
3880,Saloon,523,2012,White,2022-04-05,102,10
3881,Saloon,587,2005,White,2022-02-10,114,17
3882,Saloon,587,2008,Black,2022-02-17,102,14
3883,Stationwagon,580,2010,Black,2022-03-30,103,12
3884,Saloon,507,2007,Black,2021-11-14,102,14
3885,Hatchback,619,2015,Silver,2022-01-04,102,7
3886,Light Van,619,1999,Silver,2022-01-07,102,23
3887,Hatchback,619,2012,Black,2022-04-03,102,10
3888,Saloon,610,2018,White,2022-02-27,102,4
3889,Saloon,512,2005,White,2022-03-21,108,17
3890,Saloon,580,2001,Black,2022-02-16,114,21
3891,Hatchback,619,2016,Silver,2022-03-12,102,6
3892,Hatchback,619,2016,Silver,2022-04-01,102,6
3893,Stationwagon,619,2016,White,2022-03-19,103,6
3894,Utility,619,1997,White,2022-01-25,101,25
3895,Saloon,610,1993,White,2022-02-05,109,29
3896,Utility,522,2020,White,2022-04-04,105,2
3897,Stationwagon,619,1994,Blue,2022-02-14,114,28
3898,Stationwagon,574,2019,Black,2022-02-04,102,3
3899,Saloon,619,2010,White,2022-03-01,114,12
3900,Saloon,587,2007,Brown,2022-03-28,103,15
3901,Stationwagon,580,2021,White,2022-04-02,114,1
3902,Hatchback,619,2013,Silver,2022-03-22,102,9
3903,Stationwagon,610,2010,White,2021-10-29,115,11
3904,Utility,540,2003,White,2022-02-02,115,19
3905,Stationwagon,580,1997,Blue,2021-12-15,108,24
3906,Hatchback,619,2016,Silver,2022-03-02,102,6
3907,Stationwagon,610,1996,Silver,2022-01-17,114,26
3908,Hatchback,619,2015,White,2022-03-01,111,7
3909,Saloon,550,2000,Silver,2022-04-02,107,22
3910,Sports Car,587,2007,Silver,2021-12-02,114,14
3911,Saloon,548,2006,Grey,2021-10-25,108,15
3912,Saloon,587,2021,Silver,2022-04-04,102,1
3913,Saloon,507,2010,White,2021-12-26,102,11
3914,Stationwagon,512,2012,White,2022-03-21,102,10
3915,Hatchback,576,2011,Red,2022-01-07,107,11
3916,Saloon,610,2009,Black,2022-03-18,102,13
3917,Light Van,576,1989,White,2022-04-04,111,33
3918,Saloon,577,2013,Purple,2022-03-12,114,9
3919,Saloon,548,2004,Black,2021-10-16,103,17
3920,Saloon,507,2007,White,2022-01-10,104,15
3921,Saloon,610,2010,Black,2021-12-11,105,11
3922,Saloon,610,2000,Black,2022-02-19,104,22
3923,Saloon,550,2012,Black,2022-03-16,114,10
3924,Saloon,540,2007,Silver,2022-01-22,114,15
3925,Stationwagon,587,1996,Black,2021-12-18,103,25
3926,Stationwagon,587,1996,Black,2021-12-31,103,25
3927,Hatchback,619,2016,Silver,2022-03-18,103,6
3928,Stationwagon,619,1993,Red,2022-03-12,106,29
3929,Stationwagon,619,1996,Green,2021-11-07,102,25
3930,Stationwagon,619,1996,Green,2021-11-10,102,25
3931,Stationwagon,619,2010,Grey,2022-04-03,102,12
3932,Utility,619,2021,Blue,2022-03-16,102,1
3933,Saloon,550,2015,Silver,2022-01-23,103,7
3934,Stationwagon,610,2007,White,2022-03-31,102,15
3935,Saloon,610,1999,Purple,2021-12-28,106,22
3936,Saloon,587,2007,Black,2022-03-15,102,15
3937,Utility,540,2021,White,2022-03-15,102,1
3938,Utility,556,2016,Black,2021-11-03,115,5
3939,Stationwagon,619,2004,Blue,2021-12-25,103,17
3940,Hatchback,619,2012,Blue,2022-03-04,102,10
3941,Utility,587,2021,White,2021-12-21,102,0
3942,Utility,587,2021,Red,2022-03-12,102,1
3943,Hatchback,619,1988,Blue,2022-03-29,114,34
3944,Stationwagon,619,2005,Silver,2022-04-02,102,17
3945,Stationwagon,512,2006,White,2022-03-26,102,16
3946,Saloon,550,2012,Grey,2022-04-05,108,10
3947,Stationwagon,507,2006,Grey,2022-02-07,103,16
3948,Hatchback,576,2000,White,2022-02-02,102,22
3949,Saloon,550,2007,Grey,2021-11-30,103,14
3950,Stationwagon,619,2009,Black,2022-01-10,114,13
3951,Saloon,512,2007,Black,2022-01-29,108,15
3952,Saloon,619,1996,Blue,2022-01-01,102,26
3953,Utility,576,2002,White,2022-02-01,109,20
3954,Saloon,587,2008,Black,2022-03-25,102,14
3955,Hatchback,587,2006,Gold,2022-01-07,102,16
3956,Hatchback,587,2015,Silver,2022-04-03,102,7
3957,Hatchback,619,2021,White,2022-04-05,109,1
3958,Hatchback,619,2021,White,2022-02-01,102,1
3959,Stationwagon,568,2013,Black,2022-02-28,114,9
3960,Saloon,548,2007,Grey,2021-12-18,102,14
3961,Saloon,576,2005,Blue,2022-03-04,114,17
3962,Hatchback,576,2007,Red,2022-03-31,101,15
3963,Mobile Home - Light,587,1991,Blue,2021-12-03,114,30
3964,Hatchback,619,2014,Silver,2022-01-26,103,8
3965,Saloon,540,2000,Red,2022-03-05,104,22
3966,Hatchback,512,2010,White,2022-03-30,102,12
3967,Saloon,512,2001,Red,2022-02-26,107,21
3968,Light Van,540,1988,White,2022-01-25,109,34
3969,Sports Car,507,2014,Grey,2022-03-27,102,8
3970,Hatchback,619,2016,Grey,2022-03-01,102,6
3971,Hatchback,578,2021,Yellow,2022-01-16,102,1
3972,Stationwagon,550,2012,White,2022-04-04,109,10
3973,Hatchback,619,2014,White,2022-04-03,102,8
3974,Saloon,576,2005,Black,2022-03-12,104,17
3975,Saloon,619,2007,Black,2022-02-03,102,15
3976,Utility,540,2016,White,2022-02-19,102,6
3977,Hatchback,619,2014,Silver,2022-01-23,102,8
3978,Hatchback,619,2015,White,2022-03-31,102,7
3979,Stationwagon,580,2022,Black,2022-01-26,102,0
3980,Hatchback,619,2007,Blue,2022-01-13,104,15
3981,Trailer,595,1992,Black,2021-12-18,102,29
3982,Convertible,539,1993,Yellow,2021-10-21,102,28
3983,Trailer,549,1993,Blue,2022-01-23,108,29
3984,Boat Trailer,623,1981,Grey,2022-01-19,103,41
3985,Stationwagon,578,2021,Black,2022-03-16,102,1
3986,Saloon,580,1980,White,2021-11-29,114,41
3987,Sports Car,577,2014,Silver,2022-03-12,102,8
3988,Flat Deck Truck,619,1989,White,2021-11-17,105,32
3989,Utility,580,1989,Grey,2022-03-29,114,33
3990,Saloon,619,1989,Red,2021-11-27,102,32
3991,Stationwagon,619,1998,Silver,2022-03-24,114,24
3992,Utility,540,1990,Silver,2022-01-05,104,32
3993,Utility,556,1990,White,2022-01-10,114,32
3994,Utility,580,1990,Gold,2021-11-02,109,31
3995,Caravan,504,1973,Orange,2021-12-15,106,48
3996,Trailer,623,2010,White,2021-12-01,109,11
3997,Trailer,623,1998,Blue,2021-10-16,102,23
3998,Trailer,623,2009,Blue,2021-12-22,101,12
3999,Boat Trailer,623,1999,Grey,2022-02-01,102,23
4000,Caravan,519,2005,White,2022-02-27,114,17
4001,Trailer,623,2009,Silver,2022-02-14,114,13
4002,Trailer,623,2009,Silver,2022-03-15,115,13
4003,Boat Trailer,549,1993,Silver,2022-04-04,101,29
4004,Trailer,595,2010,Silver,2022-03-25,116,12
4005,Trailer,623,2009,Silver,2022-01-13,102,13
4006,Trailer,623,2009,Grey,2021-12-13,102,12
4007,Utility,580,1998,Green,2022-02-23,104,24
4008,Saloon,548,2004,Blue,2022-03-21,103,18
4009,Hatchback,564,1996,Silver,2022-01-30,102,26
4010,Other Truck,556,2022,White,2022-03-25,115,0
4011,Stationwagon,619,2000,White,2022-03-15,114,22
4012,Utility,587,1995,White,2022-02-28,101,27
4013,Saloon,587,2007,Black,2021-11-21,102,14
4014,Utility,577,2020,Black,2022-02-18,102,2
4015,Stationwagon,619,2004,Silver,2022-02-28,114,18
4016,Light Van,580,2012,White,2022-04-04,102,10
